LineId,AppId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
4325,application_1445062781478_0012,2015-10-17,"15:38:11,939",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445062781478_0012_m_000003_0 : 13562,f4ac93f2,Shuffle port returned by ContainerManager for <*> : <*>,[]
4326,application_1445062781478_0012,2015-10-17,"15:38:11,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445062781478_0012_m_000003_0] using containerId: [container_1445062781478_0012_01_000005 on NM: [04DN8IQ.fareast.corp.microsoft.com:64484],c1fd6443,TaskAttempt: <*> using containerId: <*> on NM: <*>,[]
4327,application_1445062781478_0012,2015-10-17,"15:38:11,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4328,application_1445062781478_0012,2015-10-17,"15:38:11,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445062781478_0012_m_000003,e215e532,ATTEMPT_START <*>,[]
4329,application_1445062781478_0012,2015-10-17,"15:38:11,939",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445062781478_0012_m_000003 Task Transitioned from SCHEDULED to RUNNING,3be0b589,<*> Task Transitioned from <*> to <*>,[]
4330,application_1445062781478_0012,2015-10-17,"15:38:12,158",INFO,ContainerLauncher #2,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445062781478_0012_m_000002_0 : 13562,f4ac93f2,Shuffle port returned by ContainerManager for <*> : <*>,[]
4331,application_1445062781478_0012,2015-10-17,"15:38:12,158",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445062781478_0012_m_000002_0] using containerId: [container_1445062781478_0012_01_000004 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:64642],c1fd6443,TaskAttempt: <*> using containerId: <*> on NM: <*>,[]
4332,application_1445062781478_0012,2015-10-17,"15:38:12,158",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000002_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4333,application_1445062781478_0012,2015-10-17,"15:38:12,158",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445062781478_0012_m_000002,e215e532,ATTEMPT_START <*>,[]
4334,application_1445062781478_0012,2015-10-17,"15:38:12,158",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445062781478_0012_m_000002 Task Transitioned from SCHEDULED to RUNNING,3be0b589,<*> Task Transitioned from <*> to <*>,[]
4335,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445062781478_0012: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:7168, vCores:-28> knownNMs=5",24493f27,getResources() for application_<*>_0012: ask=4 release= <*> <*> <*> <*> <*> knownNMs=5,[]
4336,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,0f71bb1f,Got allocated containers <*>,[]
4337,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-75DGDAM1.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4338,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445062781478_0012_01_000006 to attempt_1445062781478_0012_m_000004_0,5e5f5ff9,Assigned container <*> to <*>,[]
4339,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:7168, vCores:-28>",bae0e03b,"Recalculating schedule, <*> <*>",[]
4340,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
4341,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:5 ScheduledReds:0 AssignedMaps:5 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:5 ContRel:0 HostLocal:0 RackLocal:5,ffb8e2a9,After Scheduling: PendingReds:1 <*> ScheduledReds:0 <*> AssignedReds:0 CompletedMaps:0 CompletedReds:0 <*> <*> <*> <*>,[]
4342,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-75DGDAM1.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4343,application_1445062781478_0012,2015-10-17,"15:38:12,439",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000004_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4344,application_1445062781478_0012,2015-10-17,"15:38:12,517",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445062781478_0012_01_000006 taskAttempt attempt_1445062781478_0012_m_000004_0,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
4345,application_1445062781478_0012,2015-10-17,"15:38:12,517",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445062781478_0012_m_000004_0,0acbb9c9,Launching attempt_<*>_0012_m_000004_0,[]
4346,application_1445062781478_0012,2015-10-17,"15:38:12,517",INFO,ContainerLauncher #4,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-75DGDAM1.fareast.corp.microsoft.com:51951,fc9ef42a,Opening proxy : <*>,[]
4347,application_1445062781478_0012,2015-10-17,"15:38:12,814",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445062781478_0012_m_000004_0 : 13562,f4ac93f2,Shuffle port returned by ContainerManager for <*> : <*>,[]
4348,application_1445062781478_0012,2015-10-17,"15:38:12,814",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445062781478_0012_m_000004_0] using containerId: [container_1445062781478_0012_01_000006 on NM: [MININT-75DGDAM1.fareast.corp.microsoft.com:51951],c1fd6443,TaskAttempt: <*> using containerId: <*> on NM: <*>,[]
4349,application_1445062781478_0012,2015-10-17,"15:38:12,814",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000004_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4350,application_1445062781478_0012,2015-10-17,"15:38:12,814",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445062781478_0012_m_000004,e215e532,ATTEMPT_START <*>,[]
4351,application_1445062781478_0012,2015-10-17,"15:38:12,814",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445062781478_0012_m_000004 Task Transitioned from SCHEDULED to RUNNING,3be0b589,<*> Task Transitioned from <*> to <*>,[]
4352,application_1445062781478_0012,2015-10-17,"15:38:13,501",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445062781478_0012: ask=4 release= 0 newContainers=2 finishedContainers=0 resourcelimit=<memory:5120, vCores:-30> knownNMs=5",24493f27,getResources() for application_<*>_0012: ask=4 release= <*> <*> <*> <*> <*> knownNMs=5,[]
4353,application_1445062781478_0012,2015-10-17,"15:38:13,501",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 2,0f71bb1f,Got allocated containers <*>,[]
4354,application_1445062781478_0012,2015-10-17,"15:38:13,501",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4355,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445062781478_0012_01_000007 to attempt_1445062781478_0012_m_000005_0,5e5f5ff9,Assigned container <*> to <*>,[]
4356,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-75DGDAM1.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4357,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445062781478_0012_01_000008 to attempt_1445062781478_0012_m_000006_0,5e5f5ff9,Assigned container <*> to <*>,[]
4358,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:5120, vCores:-30>",bae0e03b,"Recalculating schedule, <*> <*>",[]
4359,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
4360,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:3 ScheduledReds:0 AssignedMaps:7 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:7 ContRel:0 HostLocal:0 RackLocal:7,ffb8e2a9,After Scheduling: PendingReds:1 <*> ScheduledReds:0 <*> AssignedReds:0 CompletedMaps:0 CompletedReds:0 <*> <*> <*> <*>,[]
4361,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4362,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000005_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4363,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-75DGDAM1.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4364,application_1445062781478_0012,2015-10-17,"15:38:13,517",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000006_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4365,application_1445062781478_0012,2015-10-17,"15:38:13,783",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445062781478_0012_01_000007 taskAttempt attempt_1445062781478_0012_m_000005_0,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
4366,application_1445062781478_0012,2015-10-17,"15:38:13,783",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445062781478_0012_m_000005_0,df385da8,Launching attempt_<*>_0012_m_000005_0,[]
4367,application_1445062781478_0012,2015-10-17,"15:38:13,783",INFO,ContainerLauncher #5,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:64484,fc9ef42a,Opening proxy : <*>,[]
4368,application_1445062781478_0012,2015-10-17,"15:38:13,939",INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445062781478_0012_01_000008 taskAttempt attempt_1445062781478_0012_m_000006_0,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
4369,application_1445062781478_0012,2015-10-17,"15:38:13,939",INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445062781478_0012_m_000006_0,e274ac02,Launching attempt_<*>_0012_m_000006_0,[]
4370,application_1445062781478_0012,2015-10-17,"15:38:13,939",INFO,ContainerLauncher #6,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-75DGDAM1.fareast.corp.microsoft.com:51951,fc9ef42a,Opening proxy : <*>,[]
4371,application_1445062781478_0012,2015-10-17,"15:38:13,970",INFO,ContainerLauncher #5,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445062781478_0012_m_000005_0 : 13562,f4ac93f2,Shuffle port returned by ContainerManager for <*> : <*>,[]
4372,application_1445062781478_0012,2015-10-17,"15:38:13,970",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445062781478_0012_m_000005_0] using containerId: [container_1445062781478_0012_01_000007 on NM: [04DN8IQ.fareast.corp.microsoft.com:64484],c1fd6443,TaskAttempt: <*> using containerId: <*> on NM: <*>,[]
4373,application_1445062781478_0012,2015-10-17,"15:38:13,970",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000005_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4374,application_1445062781478_0012,2015-10-17,"15:38:13,970",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445062781478_0012_m_000005,e215e532,ATTEMPT_START <*>,[]
4375,application_1445062781478_0012,2015-10-17,"15:38:13,970",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445062781478_0012_m_000005 Task Transitioned from SCHEDULED to RUNNING,3be0b589,<*> Task Transitioned from <*> to <*>,[]
4376,application_1445062781478_0012,2015-10-17,"15:38:14,142",INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445062781478_0012_m_000006_0 : 13562,f4ac93f2,Shuffle port returned by ContainerManager for <*> : <*>,[]
4377,application_1445062781478_0012,2015-10-17,"15:38:14,142",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445062781478_0012_m_000006_0] using containerId: [container_1445062781478_0012_01_000008 on NM: [MININT-75DGDAM1.fareast.corp.microsoft.com:51951],c1fd6443,TaskAttempt: <*> using containerId: <*> on NM: <*>,[]
4378,application_1445062781478_0012,2015-10-17,"15:38:14,142",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445062781478_0012_m_000006_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
4379,application_1445062781478_0012,2015-10-17,"15:38:14,142",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445062781478_0012_m_000006,e215e532,ATTEMPT_START <*>,[]
4380,application_1445062781478_0012,2015-10-17,"15:38:14,142",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445062781478_0012_m_000006 Task Transitioned from SCHEDULED to RUNNING,3be0b589,<*> Task Transitioned from <*> to <*>,[]
4381,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445062781478_0012: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:3072, vCores:-32> knownNMs=5",24493f27,getResources() for application_<*>_0012: ask=4 release= <*> <*> <*> <*> <*> knownNMs=5,[]
4382,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,0f71bb1f,Got allocated containers <*>,[]
4383,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-75DGDAM1.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
4384,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445062781478_0012_01_000009 to attempt_1445062781478_0012_m_000007_0,5e5f5ff9,Assigned container <*> to <*>,[]
4385,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:3072, vCores:-32>",bae0e03b,"Recalculating schedule, <*> <*>",[]
4386,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
4387,application_1445062781478_0012,2015-10-17,"15:38:14,611",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:2 ScheduledReds:0 AssignedMaps:8 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:8 ContRel:0 HostLocal:0 RackLocal:8,ffb8e2a9,After Scheduling: PendingReds:1 <*> ScheduledReds:0 <*> AssignedReds:0 CompletedMaps:0 CompletedReds:0 <*> <*> <*> <*>,[]
